scour_depth,condition_factor
0.0,0.7200000000000001
0.2888888888888889,0.7200000000000001
0.5777777777777778,0.7200000000000001
0.8666666666666667,0.7200000000000001
1.1555555555555557,0.6617142857142858
1.4444444444444446,0.5725714285714285
1.7333333333333334,0.4834285714285714
2.0222222222222226,0.3942857142857141
2.3111111111111113,0.3051428571428569
2.6,0.21599999999999975
